Legend Name	Placental ORBLv
CDS, <= 100 codons	0.87098731317
CDS, <= 100 codons	0.952078452531
CDS, <= 100 codons	0.030882058745
CDS, <= 100 codons	0.988039938029
CDS, <= 100 codons	0.865884030568
CDS, <= 100 codons	0.923802916677
CDS, <= 100 codons	0.0376871309584
CDS, <= 100 codons	0.615494078329
CDS, <= 100 codons	0.702814265046
CDS, <= 100 codons	0.977826791287
CDS, <= 100 codons	0.810660031624
CDS, <= 100 codons	0.958333740319
CDS, <= 100 codons	0.367673883876
CDS, <= 100 codons	0.382668966726
CDS, <= 100 codons	0.974920903037
CDS, <= 100 codons	0.849037954682
CDS, <= 100 codons	0.9140880064
CDS, <= 100 codons	0.762988145098
CDS, <= 100 codons	0.974618597582
CDS, <= 100 codons	0.558750115898
CDS, <= 100 codons	0.980932622703
CDS, <= 100 codons	0.867742701695
CDS, <= 100 codons	0.753581471675
CDS, <= 100 codons	0.257009071508
CDS, <= 100 codons	0.0025432357016
CDS, <= 100 codons	0.792479306189
CDS, <= 100 codons	0.917994181577
CDS, <= 100 codons	0.855865978785
CDS, <= 100 codons	0.873125544926
CDS, <= 100 codons	0.112288422835
CDS, <= 100 codons	0.889072870143
CDS, <= 100 codons	0.940537700891
CDS, <= 100 codons	0.557267450762
CDS, <= 100 codons	0.857716144676
CDS, <= 100 codons	0.574617656662
CDS, <= 100 codons	0.324755126982
CDS, <= 100 codons	0.931689869301
CDS, <= 100 codons	0.0892216434078
CDS, <= 100 codons	0.0291594903094
CDS, <= 100 codons	0.904453188945
CDS, <= 100 codons	0.245133498586
CDS, <= 100 codons	0.928901775221
CDS, <= 100 codons	0.887113281726
CDS, <= 100 codons	0.825048624397
CDS, <= 100 codons	0.747153402925
CDS, <= 100 codons	0.84426308215
CDS, <= 100 codons	0.678538307216
CDS, <= 100 codons	0.962385628881
CDS, <= 100 codons	0.471560878635
CDS, <= 100 codons	0.890022300438
CDS, <= 100 codons	0.591648889519
CDS, <= 100 codons	0.970569987543
CDS, <= 100 codons	0.0428496607628
CDS, <= 100 codons	0.939897501583
CDS, <= 100 codons	0.864052569515
CDS, <= 100 codons	0.649171477303
CDS, <= 100 codons	0.581647113461
CDS, <= 100 codons	0.959863200948
CDS, <= 100 codons	0.937228479684
CDS, <= 100 codons	0.0650372036918
CDS, <= 100 codons	0.743127061241
CDS, <= 100 codons	0.867852361342
CDS, <= 100 codons	0.623717634549
CDS, <= 100 codons	0.00649337760221
CDS, <= 100 codons	0.035463712145
CDS, <= 100 codons	0.788481159805
CDS, <= 100 codons	0.945644053838
CDS, <= 100 codons	0.96793403921
CDS, <= 100 codons	0.491991404698
CDS, <= 100 codons	0.951654776032
CDS, <= 100 codons	0.765574454696
CDS, <= 100 codons	0.078977916782
CDS, <= 100 codons	0.95569248512
CDS, <= 100 codons	0.300614826543
CDS, <= 100 codons	0.00278317685196
CDS, <= 100 codons	0.571151933559
CDS, <= 100 codons	0.962963106531
CDS, <= 100 codons	0.0467291847184
CDS, <= 100 codons	0.0263836742711
CDS, <= 100 codons	0.911298733387
CDS, <= 100 codons	0.479713057672
CDS, <= 100 codons	0.60281644056
CDS, <= 100 codons	0.924664168611
CDS, <= 100 codons	0.575048818659
CDS, <= 100 codons	0.876475052449
CDS, <= 100 codons	0.676841152067
CDS, <= 100 codons	0.0779695587874
CDS, <= 100 codons	0.966709912078
CDS, <= 100 codons	0.55951217942
CDS, <= 100 codons	0.853281241097
CDS, <= 100 codons	0.882045380458
CDS, <= 100 codons	0.0638080658179
CDS, <= 100 codons	0.272876942908
CDS, <= 100 codons	0.501043797217
CDS, <= 100 codons	0.966269527912
CDS, <= 100 codons	0.0524822862276
CDS, <= 100 codons	0.81612927313
CDS, <= 100 codons	0.575722692688
CDS, <= 100 codons	0.440304878979
CDS, <= 100 codons	0.912730883659
CDS, <= 100 codons	0.941724933782
CDS, <= 100 codons	0.944161798379
CDS, <= 100 codons	0.953117593021
CDS, <= 100 codons	0.963681035229
CDS, <= 100 codons	0.974453345534
CDS, <= 100 codons	0.876164852934
CDS, <= 100 codons	0.93802378042
CDS, <= 100 codons	0.00138270412875
CDS, <= 100 codons	0.534442279021
CDS, <= 100 codons	0.894123026195
CDS, <= 100 codons	0.838951030531
CDS, <= 100 codons	0.638369631344
CDS, <= 100 codons	0.627525706734
CDS, <= 100 codons	0.994384771251
CDS, <= 100 codons	0.790038044252
CDS, <= 100 codons	0.809621552405
CDS, <= 100 codons	0.976835145412
CDS, <= 100 codons	0.68230791659
CDS, <= 100 codons	0.980562754063
CDS, <= 100 codons	0.311517544149
CDS, <= 100 codons	0.915811381942
CDS, <= 100 codons	0.165890202875
CDS, <= 100 codons	0.955318626589
CDS, <= 100 codons	0.938520070923
CDS, <= 100 codons	0.909679677228
CDS, <= 100 codons	0.952470015088
CDS, <= 100 codons	0.703472454485
CDS, <= 100 codons	0.98777016176
CDS, <= 100 codons	0.864171253172
CDS, <= 100 codons	0.567518486992
CDS, <= 100 codons	0.555627467716
CDS, <= 100 codons	0.475713210241
CDS, <= 100 codons	0.450509825516
CDS, <= 100 codons	0.994635212581
CDS, <= 100 codons	0.811093078355
CDS, <= 100 codons	0.801705156527
CDS, <= 100 codons	0.960526570343
CDS, <= 100 codons	0.791271713056
CDS, <= 100 codons	0.886966647684
CDS, <= 100 codons	0.001851527397
CDS, <= 100 codons	0.288592207676
CDS, <= 100 codons	0.689514630731
CDS, <= 100 codons	0.850605944918
CDS, <= 100 codons	0.0835356163666
CDS, <= 100 codons	0.9267455589
CDS, <= 100 codons	0.834409026668
CDS, <= 100 codons	0.905496385007
CDS, <= 100 codons	0.827320900444
CDS, <= 100 codons	0.727288241231
CDS, <= 100 codons	0.878091997885
CDS, <= 100 codons	0.7077485317
CDS, <= 100 codons	0.833867117378
CDS, <= 100 codons	0.930601809236
CDS, <= 100 codons	0.0156080386862
CDS, <= 100 codons	0.93469398968
CDS, <= 100 codons	0.823556979781
CDS, <= 100 codons	0.969985243706
CDS, <= 100 codons	0.908214523526
CDS, <= 100 codons	0.315892234224
CDS, <= 100 codons	0.681155905838
CDS, <= 100 codons	0.869574835151
CDS, <= 100 codons	0.0
CDS, <= 100 codons	0.985038097588
CDS, <= 100 codons	0.88583459863
CDS, <= 100 codons	0.856226488326
CDS, <= 100 codons	0.677550898373
CDS, <= 100 codons	0.806867546062
CDS, <= 100 codons	0.996882491697
CDS, <= 100 codons	0.910444657468
CDS, <= 100 codons	0.903922450012
CDS, <= 100 codons	0.876396845474
CDS, <= 100 codons	0.725668517122
CDS, <= 100 codons	0.0
CDS, <= 100 codons	0.512029975228
CDS, <= 100 codons	0.467134021631
CDS, <= 100 codons	0.974229793661
CDS, <= 100 codons	0.0171753153284
CDS, <= 100 codons	0.57856065706
CDS, <= 100 codons	0.994107120959
CDS, <= 100 codons	0.804885262917
CDS, <= 100 codons	0.869670561353
CDS, <= 100 codons	0.850235795739
CDS, <= 100 codons	0.978695468603
CDS, <= 100 codons	0.191610562301
CDS, <= 100 codons	0.988431243425
CDS, <= 100 codons	0.72340258883
CDS, <= 100 codons	0.902928192451
CDS, <= 100 codons	0.250999305597
CDS, <= 100 codons	0.89961889109
CDS, <= 100 codons	0.890678140918
CDS, <= 100 codons	0.935087900082
CDS, <= 100 codons	0.73586361807
CDS, <= 100 codons	0.0075766228583
CDS, <= 100 codons	0.948456191907
CDS, <= 100 codons	0.782650439117
CDS, <= 100 codons	0.0150296136599
CDS, <= 100 codons	0.87809790368
CDS, <= 100 codons	0.940943196893
CDS, <= 100 codons	0.893146371353
CDS, <= 100 codons	0.553742963607
CDS, <= 100 codons	0.054826278998
CDS, <= 100 codons	0.950565355574
CDS, <= 100 codons	0.801960084258
CDS, <= 100 codons	0.904772949057
CDS, <= 100 codons	0.973032738559
CDS, <= 100 codons	0.753066694531
CDS, <= 100 codons	0.847578212491
CDS, <= 100 codons	0.955022433994
CDS, <= 100 codons	0.00850827231326
CDS, <= 100 codons	0.364790959761
CDS, <= 100 codons	0.357295780098
CDS, <= 100 codons	0.950702405642
CDS, <= 100 codons	0.86400472534
CDS, <= 100 codons	0.801191292248
CDS, <= 100 codons	0.962226893803
CDS, <= 100 codons	0.56390257301
CDS, <= 100 codons	0.0596993168633
CDS, <= 100 codons	0.680464165249
CDS, <= 100 codons	0.901221064802
CDS, <= 100 codons	0.952784947032
CDS, <= 100 codons	0.717429915319
CDS, <= 100 codons	0.876044614065
CDS, <= 100 codons	0.395813034274
CDS, <= 100 codons	0.657647875022
CDS, <= 100 codons	0.539920792791
CDS, <= 100 codons	0.27931208414
CDS, <= 100 codons	0.725580310929
CDS, <= 100 codons	0.916622262621
CDS, <= 100 codons	0.0428496607628
CDS, <= 100 codons	0.456542544431
CDS, <= 100 codons	0.903449688063
CDS, <= 100 codons	0.909119242333
CDS, <= 100 codons	0.868111467103
CDS, <= 100 codons	0.940668279632
CDS, <= 100 codons	0.747945290434
CDS, <= 100 codons	0.320670586777
CDS, <= 100 codons	0.837917472993
CDS, <= 100 codons	0.962027987074
CDS, <= 100 codons	0.94362669773
CDS, <= 100 codons	0.972397788228
CDS, <= 100 codons	0.794006209681
CDS, <= 100 codons	0.812018565967
CDS, <= 100 codons	0.0172398193006
CDS, <= 100 codons	0.868894450833
CDS, <= 100 codons	0.835159548007
CDS, <= 100 codons	0.872281857863
CDS, <= 100 codons	0.393987229647
CDS, <= 100 codons	0.957553002016
CDS, <= 100 codons	0.972807895315
CDS, <= 100 codons	0.767736174929
CDS, <= 100 codons	0.824832054832
CDS, <= 100 codons	0.0854795469117
CDS, <= 100 codons	0.959409557967
CDS, <= 100 codons	0.930869974631
CDS, <= 100 codons	0.758177477103
CDS, <= 100 codons	0.987010791191
CDS, <= 100 codons	0.424984489802
CDS, <= 100 codons	0.918317963865
CDS, <= 100 codons	0.961055217478
CDS, <= 100 codons	0.350865045113
CDS, <= 100 codons	0.573018048993
CDS, <= 100 codons	0.990756447863
CDS, <= 100 codons	0.640282423153
CDS, <= 100 codons	0.984610455689
CDS, <= 100 codons	0.826284176822
CDS, <= 100 codons	0.880026724073
CDS, <= 100 codons	0.933399158883
CDS, <= 100 codons	0.541413147661
CDS, <= 100 codons	0.888965454809
CDS, <= 100 codons	0.943084423294
CDS, <= 100 codons	0.262429129598
CDS, <= 100 codons	0.804199052957
CDS, <= 100 codons	0.973834580756
CDS, <= 100 codons	0.960385975685
CDS, <= 100 codons	0.411102299188
CDS, <= 100 codons	0.93137502753
CDS, <= 100 codons	0.493799636662
CDS, <= 100 codons	0.815601485425
CDS, <= 100 codons	0.83211946629
CDS, <= 100 codons	0.581392648842
CDS, <= 100 codons	0.0562650386393
CDS, <= 100 codons	0.0
CDS, <= 100 codons	0.760047058087
CDS, <= 100 codons	0.983098527646
CDS, <= 100 codons	0.83079677862
CDS, <= 100 codons	0.872317391712
CDS, <= 100 codons	0.0
CDS, <= 100 codons	0.336193229115
CDS, <= 100 codons	0.645057343555
CDS, <= 100 codons	0.00138270412875
CDS, <= 100 codons	0.913634753056
CDS, <= 100 codons	0.0
CDS, <= 100 codons	0.0
CDS, <= 100 codons	0.994621940407
CDS, <= 100 codons	0.0199957793994
CDS, <= 100 codons	0.90360259416
CDS, <= 100 codons	0.768623265411
CDS, <= 100 codons	0.00850827231326
CDS, <= 100 codons	0.960924869179
CDS, <= 100 codons	0.761233060836
CDS, <= 100 codons	0.902335151556
CDS, <= 100 codons	0.852117374225
CDS, <= 100 codons	0.971436666574
CDS, <= 100 codons	1.0
CDS, <= 100 codons	0.920012615312
CDS, <= 100 codons	0.0075766228583
CDS, <= 100 codons	0.581498233991
CDS, <= 100 codons	0.0135396979222
CDS, <= 100 codons	0.0939176732982
CDS, <= 100 codons	0.512057804269
CDS, <= 100 codons	0.938699236377
CDS, <= 100 codons	0.963258941773
CDS, <= 100 codons	0.869173922402
CDS, <= 100 codons	1.0
CDS, <= 100 codons	0.958776857516
CDS, <= 100 codons	0.331060456502
CDS, <= 100 codons	0.917336062273
CDS, <= 100 codons	0.762780561692
CDS, <= 100 codons	0.772684967278
CDS, <= 100 codons	0.972357693391
CDS, <= 100 codons	0.958371986047
CDS, <= 100 codons	0.696672264989
CDS, <= 100 codons	0.395426856511
CDS, <= 100 codons	0.623726566159
CDS, <= 100 codons	0.165890202875
CDS, <= 100 codons	0.873097351852
CDS, <= 100 codons	0.00850827231326
CDS, <= 100 codons	0.2221682877
CDS, <= 100 codons	0.212203461546
CDS, <= 100 codons	0.971086521397
CDS, <= 100 codons	0.509734301991
CDS, <= 100 codons	0.0876962038403
CDS, <= 100 codons	0.829148356021
CDS, <= 100 codons	0.964234948702
CDS, <= 100 codons	0.376856651412
CDS, <= 100 codons	0.0
CDS, <= 100 codons	0.836799419727
CDS, <= 100 codons	0.93927524565
CDS, <= 100 codons	0.928504731018
CDS, <= 100 codons	0.100974243317
CDS, <= 100 codons	0.728741691329
CDS, <= 100 codons	0.476410888909
CDS, <= 100 codons	0.565433908353
CDS, <= 100 codons	0.725607466453
CDS, <= 100 codons	0.82985262068
CDS, <= 100 codons	0.761021907235
CDS, <= 100 codons	0.858436952241
CDS, <= 100 codons	0.289234365192
CDS, <= 100 codons	0.0210227242277
CDS, <= 100 codons	0.317825390729
CDS, <= 100 codons	0.634063663348
CDS, <= 100 codons	0.64306217008
CDS, <= 100 codons	0.00978490925485
CDS, <= 100 codons	0.776468727181
CDS, <= 100 codons	0.24416868094
CDS, <= 100 codons	0.947441590803
CDS, <= 100 codons	0.895020564535
CDS, <= 100 codons	0.597694258301
CDS, <= 100 codons	0.988305904755
CDS, <= 100 codons	0.0428496607628
CDS, <= 100 codons	0.94668882849
CDS, <= 100 codons	0.89991080769
CDS, <= 100 codons	0.154259387026
CDS, <= 100 codons	0.956361870521
CDS, <= 100 codons	0.0310201118514
CDS, <= 100 codons	0.914217397303
CDS, <= 100 codons	0.0706091347818
CDS, <= 100 codons	0.725869100407
CDS, <= 100 codons	0.582179909681
CDS, <= 100 codons	0.105731524261
CDS, <= 100 codons	0.949598928168
CDS, 100-250 codons	0.648923073221
CDS, 100-250 codons	0.750762396941
CDS, 100-250 codons	0.0145304075534
CDS, 100-250 codons	0.745066805963
CDS, 100-250 codons	0.0881369008295
CDS, 100-250 codons	0.945662399097
CDS, 100-250 codons	0.0329228921974
CDS, 100-250 codons	0.963450588994
CDS, 100-250 codons	0.843132797599
CDS, 100-250 codons	0.835083780164
CDS, 100-250 codons	0.99085151836
CDS, 100-250 codons	0.0206557222085
CDS, 100-250 codons	0.845778693941
CDS, 100-250 codons	0.926168857185
CDS, 100-250 codons	0.979422284381
