Legend Name	Primate ORBLv
CDS, <= 100 codons	0.98261913549
CDS, <= 100 codons	0.848229083086
CDS, <= 100 codons	1.0
CDS, <= 100 codons	0.522499930706
CDS, <= 100 codons	1.0
CDS, <= 100 codons	0.765620517238
CDS, <= 100 codons	0.992047547285
CDS, <= 100 codons	0.368687113099
CDS, <= 100 codons	0.976254412792
CDS, <= 100 codons	0.949778548205
CDS, <= 100 codons	0.990571588206
CDS, <= 100 codons	0.992047547285
CDS, <= 100 codons	0.878327693941
CDS, <= 100 codons	1.0
CDS, <= 100 codons	0.737715894745
CDS, <= 100 codons	0.811488459516
CDS, <= 100 codons	0.959200817998
CDS, <= 100 codons	0.992047547285
CDS, <= 100 codons	0.463425772938
CDS, <= 100 codons	0.992047547285
CDS, <= 100 codons	0.97021163899
CDS, <= 100 codons	0.816004045892
CDS, <= 100 codons	0.979459412931
CDS, <= 100 codons	0.992047547285
CDS, <= 100 codons	0.961487960056
CDS, <= 100 codons	0.0187091680607
CDS, <= 100 codons	0.184026112913
CDS, <= 100 codons	0.811488459516
CDS, <= 100 codons	0.960575422795
CDS, <= 100 codons	0.0
CDS, <= 100 codons	1.0
CDS, <= 100 codons	0.967159412715
CDS, <= 100 codons	1.0
CDS, <= 100 codons	0.992047547285
CDS, <= 100 codons	0.948088462737
CDS, <= 100 codons	0.746116826098
CDS, <= 100 codons	0.670043305389
CDS, <= 100 codons	0.790046910496
CDS, <= 100 codons	1.0
CDS, <= 100 codons	0.157714878728
CDS, <= 100 codons	0.948176340612
CDS, <= 100 codons	0.992047547285
CDS, <= 100 codons	0.992869416898
CDS, <= 100 codons	0.992047547285
CDS, <= 100 codons	0.811793129813
CDS, <= 100 codons	0.95433016541
CDS, <= 100 codons	0.798332774929
CDS, <= 100 codons	0.0
CDS, <= 100 codons	0.986244255316
CDS, <= 100 codons	0.823481224642
CDS, <= 100 codons	0.992047547285
CDS, <= 100 codons	0.770796065105
CDS, <= 100 codons	0.636735262255
CDS, <= 100 codons	0.990571588206
CDS, <= 100 codons	0.979640050785
CDS, <= 100 codons	0.649230355403
CDS, <= 100 codons	0.811488459516
CDS, <= 100 codons	0.964557014967
CDS, <= 100 codons	0.0
CDS, <= 100 codons	0.725965041254
CDS, <= 100 codons	0.611152080289
CDS, <= 100 codons	0.969440412771
CDS, <= 100 codons	0.173551772172
CDS, <= 100 codons	0.917745667931
CDS, <= 100 codons	0.964732669475
CDS, <= 100 codons	0.73809546147
CDS, <= 100 codons	0.772397856482
CDS, <= 100 codons	0.825665032579
CDS, <= 100 codons	0.97168759807
CDS, <= 100 codons	0.776742063004
CDS, <= 100 codons	1.0
CDS, <= 100 codons	0.954791141784
CDS, <= 100 codons	0.807744808051
CDS, <= 100 codons	0.321774783001
CDS, <= 100 codons	0.796350651889
CDS, <= 100 codons	0.992047547285
CDS, <= 100 codons	0.976875148713
CDS, <= 100 codons	0.856181535801
CDS, <= 100 codons	0.0765596612927
CDS, <= 100 codons	1.0
CDS, <= 100 codons	0.769319588568
CDS, <= 100 codons	0.151870055126
CDS, <= 100 codons	0.745189125066
CDS, <= 100 codons	0.983810953858
CDS, <= 100 codons	0.992047547285
CDS, <= 100 codons	0.737197289294
CDS, <= 100 codons	0.22490465723
CDS, <= 100 codons	1.0
CDS, <= 100 codons	0.856181535801
CDS, <= 100 codons	0.968301960077
CDS, <= 100 codons	0.806088874814
CDS, <= 100 codons	0.795248983712
CDS, <= 100 codons	0.992047547285
CDS, <= 100 codons	1.0
CDS, <= 100 codons	0.0859737192508
CDS, <= 100 codons	0.907440974686
CDS, <= 100 codons	0.63548692847
CDS, <= 100 codons	0.820492454472
CDS, <= 100 codons	0.785728925599
CDS, <= 100 codons	0.819998709505
CDS, <= 100 codons	1.0
CDS, <= 100 codons	0.779221913187
CDS, <= 100 codons	0.0468386260742
CDS, <= 100 codons	0.897156451055
CDS, <= 100 codons	1.0
CDS, <= 100 codons	0.99757325676
CDS, <= 100 codons	0.974895567967
CDS, <= 100 codons	0.929095288954
CDS, <= 100 codons	0.851088961207
CDS, <= 100 codons	0.757668064523
CDS, <= 100 codons	0.227600287419
CDS, <= 100 codons	0.452485180002
CDS, <= 100 codons	0.972490051757
CDS, <= 100 codons	0.944901753616
CDS, <= 100 codons	0.432983873668
CDS, <= 100 codons	1.0
CDS, <= 100 codons	0.983490861061
CDS, <= 100 codons	0.848229083086
CDS, <= 100 codons	0.990571588206
CDS, <= 100 codons	0.927619329875
CDS, <= 100 codons	0.922466336429
CDS, <= 100 codons	0.542158409296
CDS, <= 100 codons	0.779221913187
CDS, <= 100 codons	1.0
CDS, <= 100 codons	0.96912382969
CDS, <= 100 codons	0.992047547285
CDS, <= 100 codons	0.977213307545
CDS, <= 100 codons	0.93575159926
CDS, <= 100 codons	0.174203566825
CDS, <= 100 codons	0.856181535801
CDS, <= 100 codons	0.78058288409
CDS, <= 100 codons	0.941809863056
CDS, <= 100 codons	0.652760319193
CDS, <= 100 codons	0.828048691812
CDS, <= 100 codons	1.0
CDS, <= 100 codons	0.964313123492
CDS, <= 100 codons	0.928073556796
CDS, <= 100 codons	0.863746986144
CDS, <= 100 codons	0.779123472419
CDS, <= 100 codons	0.956446805043
CDS, <= 100 codons	0.816004045892
CDS, <= 100 codons	0.942857096897
CDS, <= 100 codons	0.831103775356
CDS, <= 100 codons	0.962259186275
CDS, <= 100 codons	0.955306923715
CDS, <= 100 codons	0.673042953427
CDS, <= 100 codons	0.397296997159
CDS, <= 100 codons	0.97850862877
CDS, <= 100 codons	0.953287082483
CDS, <= 100 codons	1.0
CDS, <= 100 codons	0.815487892742
CDS, <= 100 codons	0.967159412715
CDS, <= 100 codons	0.839747428279
CDS, <= 100 codons	0.791833029428
CDS, <= 100 codons	0.943413825507
CDS, <= 100 codons	0.82795116222
CDS, <= 100 codons	0.436392347308
CDS, <= 100 codons	0.95920696
CDS, <= 100 codons	0.976254412792
CDS, <= 100 codons	1.0
CDS, <= 100 codons	0.7365928758
CDS, <= 100 codons	0.947354470999
CDS, <= 100 codons	0.580240902818
CDS, <= 100 codons	0.992047547285
CDS, <= 100 codons	0.988999190696
CDS, <= 100 codons	0.990571588206
CDS, <= 100 codons	0.190909002348
CDS, <= 100 codons	0.0
CDS, <= 100 codons	0.643098207597
CDS, <= 100 codons	1.0
CDS, <= 100 codons	1.0
CDS, <= 100 codons	0.842174171518
CDS, <= 100 codons	0.0
CDS, <= 100 codons	0.816864286144
CDS, <= 100 codons	0.777100008981
CDS, <= 100 codons	0.0139718396632
CDS, <= 100 codons	0.773599686537
CDS, <= 100 codons	0.0
CDS, <= 100 codons	0.0
CDS, <= 100 codons	0.992047547285
CDS, <= 100 codons	0.202051775142
CDS, <= 100 codons	0.824483495878
CDS, <= 100 codons	0.745046734111
CDS, <= 100 codons	0.0859737192508
CDS, <= 100 codons	0.991441108955
CDS, <= 100 codons	0.638764575218
CDS, <= 100 codons	0.981868607593
CDS, <= 100 codons	0.990571588206
CDS, <= 100 codons	0.993867852195
CDS, <= 100 codons	1.0
CDS, <= 100 codons	0.959217297911
CDS, <= 100 codons	0.0765596612927
CDS, <= 100 codons	0.697504725067
CDS, <= 100 codons	0.13681487205
CDS, <= 100 codons	0.446452609122
CDS, <= 100 codons	0.894939638294
CDS, <= 100 codons	0.834221718803
CDS, <= 100 codons	1.0
CDS, <= 100 codons	0.955306923715
CDS, <= 100 codons	1.0
CDS, <= 100 codons	0.916687792454
CDS, <= 100 codons	0.811793129813
CDS, <= 100 codons	0.993867852195
CDS, <= 100 codons	1.0
CDS, <= 100 codons	0.765505371574
CDS, <= 100 codons	0.992047547285
CDS, <= 100 codons	0.845802339846
CDS, <= 100 codons	0.731098090067
CDS, <= 100 codons	0.510356259065
CDS, <= 100 codons	0.950316862059
CDS, <= 100 codons	0.368687113099
CDS, <= 100 codons	0.851088961207
CDS, <= 100 codons	0.0859737192508
CDS, <= 100 codons	0.58904563143
CDS, <= 100 codons	0.774356975136
CDS, <= 100 codons	0.97168759807
CDS, <= 100 codons	0.859397560046
CDS, <= 100 codons	0.639801943608
CDS, <= 100 codons	0.796253122297
CDS, <= 100 codons	0.992047547285
CDS, <= 100 codons	0.814523609676
CDS, <= 100 codons	0.0
CDS, <= 100 codons	0.976254412792
CDS, <= 100 codons	0.984916964183
CDS, <= 100 codons	1.0
CDS, <= 100 codons	0.6432856399
CDS, <= 100 codons	0.985915399479
CDS, <= 100 codons	0.809203556026
CDS, <= 100 codons	0.926994521784
CDS, <= 100 codons	0.954882506876
CDS, <= 100 codons	0.779221913187
CDS, <= 100 codons	0.976254412792
CDS, <= 100 codons	0.990571588206
CDS, <= 100 codons	0.452485180002
CDS, <= 100 codons	0.212428766276
CDS, <= 100 codons	0.689040517595
CDS, <= 100 codons	0.866213382419
CDS, <= 100 codons	0.794915571995
CDS, <= 100 codons	0.098873779564
CDS, <= 100 codons	0.841660549413
CDS, <= 100 codons	0.816864286144
CDS, <= 100 codons	0.985912350977
CDS, <= 100 codons	0.813554422007
CDS, <= 100 codons	0.91119783258
CDS, <= 100 codons	0.992047547285
CDS, <= 100 codons	0.432983873668
CDS, <= 100 codons	0.979640050785
CDS, <= 100 codons	0.835651972838
CDS, <= 100 codons	0.348996158391
CDS, <= 100 codons	0.955306923715
CDS, <= 100 codons	0.313449580508
CDS, <= 100 codons	0.825041214408
CDS, <= 100 codons	0.400768769418
CDS, <= 100 codons	0.782434922676
CDS, <= 100 codons	0.928039877027
CDS, <= 100 codons	0.334938746916
CDS, <= 100 codons	0.77186507718
CDS, 100-250 codons	0.855283262383
CDS, 100-250 codons	0.856181535801
CDS, 100-250 codons	0.146825716621
CDS, 100-250 codons	0.890235685941
CDS, 100-250 codons	0.572452000592
CDS, 100-250 codons	0.98372854304
CDS, 100-250 codons	0.332676645328
CDS, 100-250 codons	0.974690114626
CDS, 100-250 codons	0.767349355814
CDS, 100-250 codons	0.985915399479
CDS, 100-250 codons	1.0
CDS, 100-250 codons	0.208720313207
CDS, 100-250 codons	0.79614344369
CDS, 100-250 codons	0.96926085483
CDS, 100-250 codons	1.0
CDS, 100-250 codons	0.946799463499
CDS, 100-250 codons	0.350302953687
CDS, 100-250 codons	0.0
CDS, 100-250 codons	0.0163963780817
CDS, 100-250 codons	0.889323148679
CDS, 100-250 codons	0.331746638233
CDS, 100-250 codons	0.789790858757
CDS, 100-250 codons	0.992047547285
CDS, 100-250 codons	0.0
CDS, 100-250 codons	0.794415538788
CDS, 100-250 codons	0.97168759807
CDS, 100-250 codons	0.0281232260188
CDS, 100-250 codons	0.687574603951
CDS, 100-250 codons	0.921156166408
CDS, 100-250 codons	0.933503142815
CDS, 100-250 codons	0.344612996278
CDS, 100-250 codons	0.988144844966
CDS, 100-250 codons	0.920795273169
CDS, 100-250 codons	0.98104673798
CDS, 100-250 codons	0.488712125221
CDS, 100-250 codons	0.989620804045
CDS, 100-250 codons	0.947354470999
CDS, 100-250 codons	0.971867156011
CDS, 100-250 codons	0.0163963780817
CDS, 100-250 codons	0.705302300339
CDS, 100-250 codons	0.98261913549
CDS, 100-250 codons	1.0
CDS, 100-250 codons	0.582242138057
CDS, 100-250 codons	0.79936395632
